nodes,block_interval_s,epoch,gas_used,anchor_latency_ms,finality_ms,ledger_bytes_per_epoch,ledger_mb_per_year,sync_latency_ms,note,runs,mean_ms,median_ms,stdev_ms,ci95_ms,min_ms,max_ms,raw_ms,env_timestamp_utc,env_host,env_platform,env_python,env_aws_target,env_git_rev
3,1,20,120245.3,3832.7,5811.2,124,3729.31,4.35,,20,3832.700164199968,4019.8282255000777,566.8423578965757,248.42961677746953,2075.2077349998217,4030.901307000022,"[2282.829451, 4023.072827, 4021.345051, 4025.284789, 4020.763963, 4017.703234, 3940.32997, 4023.102662, 4020.35334, 4019.164051, 4019.338651, 4019.583105, 4030.901307, 4020.782502, 4020.073346, 4017.708272, 2075.207735, 4021.18393, 4018.042786, 4017.232312]",2026-08-18T19:24:25+00:00,ip-172-31-10-98,Linux-6.17.0-1017-aws-x86_64-with-glibc2.39,3.12.3,,
3,2,20,43828.6,4020.73,5893.67,124,1864.65,4.87,,20,4020.7261487501005,4020.807741000226,2.170191262949726,0.9511282568738147,4017.5168710002254,4024.9690809996537,"[4020.925222, 4019.494874, 4021.424527, 4022.289109, 4020.722397, 4018.516162, 4024.969081, 4021.427907, 4018.435003, 4020.893085, 4021.933218, 4018.222161, 4018.133642, 4024.25387, 4021.296708, 4020.694073, 4020.506714, 4024.415178, 4017.516871, 4018.453173]",2026-08-18T19:24:25+00:00,ip-172-31-10-98,Linux-6.17.0-1017-aws-x86_64-with-glibc2.39,3.12.3,,
3,5,20,43829.8,4024.65,5995.93,124,745.86,4.26,,20,4024.6524353000946,4021.810910500335,30.80015878903689,13.498764758934522,3937.8502810004647,4123.097799000789,"[4023.516989, 4022.554317, 4017.744437, 4021.451276, 4023.652187, 4021.573602, 4123.097799, 3937.850281, 4021.896512, 4027.153969, 4021.141803, 4020.955733, 4027.022414, 4021.725309, 4030.385927, 4024.544016, 4018.658473, 4048.243502, 4020.335196, 4019.544964]",2026-08-18T19:24:25+00:00,ip-172-31-10-98,Linux-6.17.0-1017-aws-x86_64-with-glibc2.39,3.12.3,,
3,15,20,43829.2,4017.64,5995.29,124,248.62,4.43,,20,4017.6436152999486,4021.4413935000266,19.160476767083225,8.397449192370685,3936.915585999486,4026.9346389995917,"[4019.868112, 4021.285177, 4020.766449, 4026.934639, 4025.02412, 4022.729325, 4018.857216, 4021.546014, 4017.964283, 4020.944977, 4018.477512, 4022.65168, 4019.597031, 4026.115628, 4021.912977, 4021.848814, 4022.810073, 3936.915586, 4021.336773, 4025.28592]",2026-08-18T19:24:25+00:00,ip-172-31-10-98,Linux-6.17.0-1017-aws-x86_64-with-glibc2.39,3.12.3,,
